,date,Username,text,Tweet Link,Retweets,Likes,TweetImageUrl,Image,clean_text,accounts_mentioned,hashtags
1507,2015-08-05 10:01:00,https://twitter.com/BarackObama,It is surely the pursuit of peace that is most needed in this world so full of strife. —President Obama #IranDeal,https://twitter.com/BarackObama/status/628974226364469248,1321,2310,,,It is surely the pursuit of peace that is most needed in this world so full of strife. —President Obama,[],['IranDeal']
1506,2015-08-05 13:38:00,https://twitter.com/BarackObama,From @Deese44: Read why the Clean Power Plan is vital to the fight against climate change: http://ofa.bo/q94p  #ActOnClimate,https://twitter.com/BarackObama/status/629028734524194816,430,1097,,,From : Read why the Clean Power Plan is vital to the fight against climate change:,['Deese44'],['ActOnClimate']
1505,2015-08-05 15:04:00,https://twitter.com/BarackObama,Stand with state leaders who are fighting to #ActOnClimate with the Clean Power Plan: http://ofa.bo/b53m ,https://twitter.com/BarackObama/status/629050367662120960,694,1524,,,Stand with state leaders who are fighting to with the Clean Power Plan:,[],['ActOnClimate']
1504,2015-08-06 08:21:00,https://twitter.com/BarackObama,Find out how you can support the Clean Power Plan. Read President Obama's message: http://ofa.bo/j96T  #ActOnClimate,https://twitter.com/BarackObama/status/629311424028749824,551,1254,,,Find out how you can support the Clean Power Plan. Read President Obama's message:,[],['ActOnClimate']
1503,2015-08-06 11:27:00,https://twitter.com/BarackObama,LIVE: President Obama is speaking about the 50th anniversary of the Voting Rights Act. http://ofa.bo/i9Ad  #VRA50,https://twitter.com/BarackObama/status/629358233505955840,506,1209,,,LIVE: President Obama is speaking about the 50th anniversary of the Voting Rights Act.,[],['VRA50']
1502,2015-08-06 14:24:00,https://twitter.com/BarackObama,You've been a great gift to the country. —President Obama to Jon Stewart on @TheDailyShow #JonVoyagepic.twitter.com/ku6QZx2nE1,https://twitter.com/BarackObama/status/629402751684861953,4714,9030,https://pbs.twimg.com/media/CKhTG8DVEAEEXKI.jpg,,You've been a great gift to the country. —President Obama to Jon Stewart on .twitter.com/ku6QZx2nE1,['TheDailyShow'],['JonVoyagepic']
1501,2015-08-07 06:43:00,https://twitter.com/BarackObama,The economy added 215000 jobs in July—marking a record-breaking 65 consecutive months of private-sector job growth.,https://twitter.com/BarackObama/status/629648997196668928,1378,2947,,,The economy added 215000 jobs in July—marking a record-breaking 65 consecutive months of private-sector job growth.,[],[]
1500,2015-08-07 09:20:00,https://twitter.com/BarackObama,The economy is still improving—but there's more work to do. Read more about the latest jobs report: http://ofa.bo/s99p ,https://twitter.com/BarackObama/status/629688698372632576,470,1169,,,The economy is still improving—but there's more work to do. Read more about the latest jobs report:,[],[]
1499,2015-08-07 11:26:00,https://twitter.com/BarackObama,Cleaner air is safer air. #ActOnClimatepic.twitter.com/tC52FUN8kx,https://twitter.com/BarackObama/status/629720361693675520,930,1996,https://pbs.twimg.com/media/CL03VPmUYAAWbTO.png,,Cleaner air is safer air. .twitter.com/tC52FUN8kx,[],['ActOnClimatepic']
1498,2015-08-07 13:53:00,https://twitter.com/BarackObama,ICYMI: Read President Obama's thoughts on the 50th anniversary of the Voting Rights Act. http://ofa.bo/i9An  #VRA50,https://twitter.com/BarackObama/status/629757365793918976,629,1466,,,ICYMI: Read President Obama's thoughts on the 50th anniversary of the Voting Rights Act.,[],['VRA50']
1497,2015-08-08 08:44:00,https://twitter.com/BarackObama,In the weekly address the President commemorates the 50th Anniversary of the Voting Rights Act: http://ofa.bo/f9Bk  #VRA50,https://twitter.com/BarackObama/status/630041791279009794,564,1469,,,In the weekly address the President commemorates the 50th Anniversary of the Voting Rights Act:,[],['VRA50']
1496,2015-08-08 10:10:00,https://twitter.com/BarackObama,The right to vote is one of the most fundamental rights of any democracy. —President Obama http://ofa.bo/f9Bk  #VRA50,https://twitter.com/BarackObama/status/630063625173012480,1628,2961,,,The right to vote is one of the most fundamental rights of any democracy. —President Obama,[],['VRA50']
1495,2015-08-10 08:51:00,https://twitter.com/BarackObama,Show your support for this historic step in the fight to #ActOnClimate: http://ofa.bo/b54R pic.twitter.com/TSqzetgmKp,https://twitter.com/BarackObama/status/630768335521591296,1145,2585,https://pbs.twimg.com/media/CMDwdWCUMAAnX_J.png,,Show your support for this historic step in the fight to : pic.twitter.com/TSqzetgmKp,[],['ActOnClimate']
1494,2015-08-10 12:24:00,https://twitter.com/BarackObama,DYK: States that embraced #Obamacare and expanded Medicaid are seeing huge drops in uninsured rates.http://ofa.bo/q96H ,https://twitter.com/BarackObama/status/630822072894095360,556,1482,,,DYK: States that embraced and expanded Medicaid are seeing huge drops in uninsured rates.,[],['Obamacare']
1493,2015-08-10 14:15:00,https://twitter.com/BarackObama,The President took readers' questions on the #IranDeal in an interview with @micnews. Check it out: http://ofa.bo/r9C9 ,https://twitter.com/BarackObama/status/630850056996818944,373,904,,,The President took readers' questions on the in an interview with . Check it out:,['micnews'],['IranDeal']
1492,2015-08-11 09:19:00,https://twitter.com/BarackObama,Renewable energy is good for the economy. #ActOnClimatepic.twitter.com/ldkt4VIZ6O,https://twitter.com/BarackObama/status/631137806304186368,1074,2114,https://pbs.twimg.com/media/CMJAfYoVEAA_WwJ.png,,Renewable energy is good for the economy. .twitter.com/ldkt4VIZ6O,[],['ActOnClimatepic']
1491,2015-08-11 10:54:00,https://twitter.com/BarackObama,Check it out: President Obama answers tough questions on the #IranDeal in an interview with @micnews.http://ofa.bo/g99x ,https://twitter.com/BarackObama/status/631161801200144384,395,824,,,Check it out: President Obama answers tough questions on the in an interview with .,['micnews'],['IranDeal']
1490,2015-08-11 15:25:00,https://twitter.com/BarackObama,A new report shows that wind energy is booming—and now provides 73000 jobs in the U.S. Read more: http://ofa.bo/p9GP  #ActOnClimate,https://twitter.com/BarackObama/status/631229916457992192,968,1793,,,A new report shows that wind energy is booming—and now provides 73000 jobs in the U.S. Read more:,[],['ActOnClimate']
1489,2015-08-12 08:07:00,https://twitter.com/BarackObama,Read about how expanding overtime protections would help millions of Americans—and women in particular: http://ofa.bo/d514  #FixOvertime,https://twitter.com/BarackObama/status/631482144599060481,465,1019,,,Read about how expanding overtime protections would help millions of Americans—and women in particular:,[],['FixOvertime']
1488,2015-08-12 09:25:00,https://twitter.com/BarackObama,What makes America special is our capacity to change. —President Obama http://ofa.bo/h9Ie ,https://twitter.com/BarackObama/status/631501765846790144,795,1740,,,What makes America special is our capacity to change. —President Obama,[],[]
1487,2015-08-12 10:38:00,https://twitter.com/BarackObama,Read these stories from working moms and see why we need to #FixOvertime:http://ofa.bo/t98M ,https://twitter.com/BarackObama/status/631520144037023746,429,1054,,,Read these stories from working moms and see why we need to :,[],['FixOvertime']
1486,2015-08-12 11:45:00,https://twitter.com/BarackObama,Expanding overtime protections will benefit millions of families. Add your voice to show support: http://ofa.bo/b552  #FixOvertime,https://twitter.com/BarackObama/status/631536942761426944,405,971,,,Expanding overtime protections will benefit millions of families. Add your voice to show support:,[],['FixOvertime']
1485,2015-08-12 13:11:00,https://twitter.com/BarackObama,The uninsured rate is now down to single digits for the first time—thanks to #Obamacare: http://ofa.bo/h9Ig pic.twitter.com/XI0wBEyqZT,https://twitter.com/BarackObama/status/631558686612197376,4205,6798,,,The uninsured rate is now down to single digits for the first time—thanks to : pic.twitter.com/XI0wBEyqZT,[],['Obamacare']
1484,2015-08-12 14:19:00,https://twitter.com/BarackObama,Expanding overtime protections will be good for women and good for families. #FixOvertimepic.twitter.com/UdJ0XURtJT,https://twitter.com/BarackObama/status/631575707085180928,685,1680,https://pbs.twimg.com/media/CMPOwkBVAAAWTDS.png,,Expanding overtime protections will be good for women and good for families. .twitter.com/UdJ0XURtJT,[],['FixOvertimepic']
1483,2015-08-13 09:47:00,https://twitter.com/BarackObama,President Obama is heading to Alaska—the front lines in the fight against climate change.http://www.snappytv.com/tc/745062 ,https://twitter.com/BarackObama/status/631869588322455552,1239,2355,,,President Obama is heading to Alaska—the front lines in the fight against climate change.,[],[]
1482,2015-08-13 12:02:00,https://twitter.com/BarackObama,Read President Obama's powerful letter to the editor on restoring the Voting Rights Act:http://ofa.bo/f9D1 ,https://twitter.com/BarackObama/status/631903641977270272,597,1165,,,Read President Obama's powerful letter to the editor on restoring the Voting Rights Act:,[],[]
1481,2015-08-13 13:29:00,https://twitter.com/BarackObama,Retweet if you believe it's time for action on climate change. #ActOnClimatepic.twitter.com/SUQYTCvC4n,https://twitter.com/BarackObama/status/631925544141979648,5484,3358,https://pbs.twimg.com/media/CMUM7whVAAAxfVQ.png,,Retweet if you believe it's time for action on climate change. .twitter.com/SUQYTCvC4n,[],['ActOnClimatepic']
1480,2015-08-13 14:41:00,https://twitter.com/BarackObama,Read about Jon's 3000 mile journey to fight climate change: http://ofa.bo/q97E  #ActOnClimate,https://twitter.com/BarackObama/status/631943578621612032,433,1138,,,Read about Jon's 3000 mile journey to fight climate change:,[],['ActOnClimate']
1479,2015-08-14 08:26:00,https://twitter.com/BarackObama,Today is the 80th birthday of #SocialSecurity—a lifeline to millions of Americans.pic.twitter.com/rBA99iZ1L8,https://twitter.com/BarackObama/status/632211730509119488,1588,3399,https://pbs.twimg.com/media/CMYRN8zUkAAl4_N.jpg,,Today is the 80th birthday of —a lifeline to millions of Americans.pic.twitter.com/rBA99iZ1L8,[],['SocialSecurity']
1478,2015-08-14 09:43:00,https://twitter.com/BarackObama,These three Marines lowered the American flag in #Cuba in 1961. Today they raised it again:http://ofa.bo/q97H ,https://twitter.com/BarackObama/status/632231021715415040,1138,2134,,,These three Marines lowered the American flag in in 1961. Today they raised it again:,[],['Cuba']
1477,2015-08-14 10:51:00,https://twitter.com/BarackObama,Studies show that #Obamacare is not “killing” full-time jobs like critics claim:http://ofa.bo/a53X ,https://twitter.com/BarackObama/status/632248215723634688,817,1575,,,Studies show that is not “killing” full-time jobs like critics claim:,[],['Obamacare']
1476,2015-08-14 14:41:00,https://twitter.com/BarackObama,A majority of Americans favor a pathway to citizenship for illegal immigrants living in America:http://ofa.bo/t98v ,https://twitter.com/BarackObama/status/632306049135996928,832,1998,,,A majority of Americans favor a pathway to citizenship for illegal immigrants living in America:,[],[]
1475,2015-08-15 07:42:00,https://twitter.com/BarackObama,In the weekly address President Obama discusses efforts to improve community policing. Watch now:http://ofa.bo/t99F ,https://twitter.com/BarackObama/status/632563124693041152,667,1827,,,In the weekly address President Obama discusses efforts to improve community policing. Watch now:,[],[]
1474,2015-08-17 08:04:00,https://twitter.com/BarackObama,Jon traveled 3000 miles to change the conversation about climate change. Read more: http://ofa.bo/f9Dv  #ActOnClimate,https://twitter.com/BarackObama/status/633293448443916288,455,1195,,,Jon traveled 3000 miles to change the conversation about climate change. Read more:,[],['ActOnClimate']
1473,2015-08-17 09:41:00,https://twitter.com/BarackObama,Take a stand with state leaders committed to #ActOnClimate. Show your support for the Clean Power Plan: http://ofa.bo/s9CI ,https://twitter.com/BarackObama/status/633317844223000576,667,1494,,,Take a stand with state leaders committed to . Show your support for the Clean Power Plan:,[],['ActOnClimate']
1472,2015-08-17 12:04:00,https://twitter.com/BarackObama,WATCH: Find out why President Obama is heading to Alaska at the end of the month.http://www.snappytv.com/tc/745062 ,https://twitter.com/BarackObama/status/633353841883267072,1044,1930,,,WATCH: Find out why President Obama is heading to Alaska at the end of the month.,[],[]
1471,2015-08-17 14:31:00,https://twitter.com/BarackObama,Read about President Obama's latest move to reduce methane gas pollution from landfills: http://ofa.bo/f9E6  #ActOnClimate,https://twitter.com/BarackObama/status/633390711451222017,505,1109,,,Read about President Obama's latest move to reduce methane gas pollution from landfills:,[],['ActOnClimate']
1470,2015-08-18 10:45:00,https://twitter.com/BarackObama,Add your name if you're ready for cleaner safer air: http://ofa.bo/e4yh  #ActOnClimatepic.twitter.com/rVnR9KDCCF,https://twitter.com/BarackObama/status/633696200726675456,849,1949,https://pbs.twimg.com/media/CMtXVg1WEAA-X-Q.png,,Add your name if you're ready for cleaner safer air: .twitter.com/rVnR9KDCCF,[],['ActOnClimatepic']
1469,2015-08-19 07:58:00,https://twitter.com/BarackObama,Climate change deniers want to stop the Clean Power Plan. Don’t let them—add your name today: http://ofa.bo/i9Dr  #ActOnClimate,https://twitter.com/BarackObama/status/634016704054489088,698,1268,,,Climate change deniers want to stop the Clean Power Plan. Don’t let them—add your name today:,[],['ActOnClimate']
1468,2015-08-19 09:23:00,https://twitter.com/BarackObama,Be part of the @OFATruthTeam—and fight back with facts: http://ofa.bo/s9DE pic.twitter.com/HiU7jQ5m93,https://twitter.com/BarackObama/status/634037881003053056,423,999,https://pbs.twimg.com/media/CMyOF6OVAAA1UUa.png,,Be part of the —and fight back with facts: pic.twitter.com/HiU7jQ5m93,['OFATruthTeam'],[]
1467,2015-08-19 10:58:00,https://twitter.com/BarackObama,New limits on methane pollution will help curb climate change and protect public health: http://ofa.bo/q98z  #ActOnClimate,https://twitter.com/BarackObama/status/634061936049586176,524,1118,,,New limits on methane pollution will help curb climate change and protect public health:,[],['ActOnClimate']
1466,2015-08-19 12:08:00,https://twitter.com/BarackObama,Change starts with one voice speaking out. Read one organizer’s story about the fight for women’s rights: http://ofa.bo/s9DG ,https://twitter.com/BarackObama/status/634079545243648000,705,1353,,,Change starts with one voice speaking out. Read one organizer’s story about the fight for women’s rights:,[],[]
1465,2015-08-19 13:24:00,https://twitter.com/BarackObama,Give 42 a round of applause today. Happy birthday @BillClinton.pic.twitter.com/p6nryaFyzw,https://twitter.com/BarackObama/status/634098697333284864,2522,6840,https://pbs.twimg.com/media/CMzFZ6yUwAAbz-m.jpg,,Give 42 a round of applause today. Happy birthday .pic.twitter.com/p6nryaFyzw,['BillClinton'],[]
1464,2015-08-20 08:29:00,https://twitter.com/BarackObama,Don’t let climate change deniers set us back. Add your name to support the Clean Power Plan: http://ofa.bo/r9EX ,https://twitter.com/BarackObama/status/634386739717521408,788,1613,,,Don’t let climate change deniers set us back. Add your name to support the Clean Power Plan:,[],[]
1463,2015-08-20 10:30:00,https://twitter.com/BarackObama,"Follow the new ""Letters to President Obama"" Tumblr—starting with a letter thanking the President for #Obamacare:http://ofa.bo/g9CZ ",https://twitter.com/BarackObama/status/634417163323834368,341,982,,,"Follow the new ""Letters to President Obama"" Tumblr—starting with a letter thanking the President for :",[],['Obamacare']
1462,2015-08-20 14:13:00,https://twitter.com/BarackObama,Getting the full story on something as big as the #IranDeal is important. Add your name to stay informed: http://ofa.bo/t9AW ,https://twitter.com/BarackObama/status/634473416431525888,595,1435,,,Getting the full story on something as big as the is important. Add your name to stay informed:,[],['IranDeal']
1461,2015-08-21 08:37:00,https://twitter.com/BarackObama,This is a big deal in the fight to curb climate change. #ActOnClimatepic.twitter.com/kKd3iHCfbH,https://twitter.com/BarackObama/status/634751210898235392,867,1859,https://pbs.twimg.com/media/CM8W3NTVEAAIUuN.png,,This is a big deal in the fight to curb climate change. .twitter.com/kKd3iHCfbH,[],['ActOnClimatepic']
1460,2015-08-21 10:22:00,https://twitter.com/BarackObama,July was the hottest month ever recorded:http://ofa.bo/e4zb ,https://twitter.com/BarackObama/status/634777600884408322,970,1539,,,July was the hottest month ever recorded:,[],[]
1459,2015-08-21 12:10:00,https://twitter.com/BarackObama,Today two women are making history—becoming the first to graduate from the @USArmy's Ranger School:http://ofa.bo/d53L ,https://twitter.com/BarackObama/status/634804744616194048,2296,4565,,,Today two women are making history—becoming the first to graduate from the 's Ranger School:,['USArmy'],[]
1458,2015-08-21 14:01:00,https://twitter.com/BarackObama,Leading scientists and non-proliferation experts are making their voices heard on the #IranDeal.pic.twitter.com/uMyNmBwrvf,https://twitter.com/BarackObama/status/634832625488674816,1100,1971,https://pbs.twimg.com/media/CM9g6K9UwAAaGoh.png,,Leading scientists and non-proliferation experts are making their voices heard on the .pic.twitter.com/uMyNmBwrvf,[],['IranDeal']
1457,2015-08-21 15:04:00,https://twitter.com/BarackObama,Add your name to get important information about the #IranDeal—and make sure you have all the facts: http://ofa.bo/h9L6 ,https://twitter.com/BarackObama/status/634848536635400192,565,1331,,,Add your name to get important information about the —and make sure you have all the facts:,[],['IranDeal']
1456,2015-08-22 08:35:00,https://twitter.com/BarackObama,In the weekly address President Obama discusses the need for Congress to pass a responsible budget.http://ofa.bo/c51H ,https://twitter.com/BarackObama/status/635113178104397825,475,1627,,,In the weekly address President Obama discusses the need for Congress to pass a responsible budget.,[],[]
1455,2015-08-22 09:39:00,https://twitter.com/BarackObama,Congress left town for five full weeks—and they left behind a stack of unfinished business. —President Obamahttp://ofa.bo/c51H ,https://twitter.com/BarackObama/status/635129238128062464,1028,2299,,,Congress left town for five full weeks—and they left behind a stack of unfinished business. —President Obama,[],[]
1454,2015-08-24 08:22:00,https://twitter.com/BarackObama,Read why it's so important to stay informed and join the conversation on the #IranDeal. http://ofa.bo/q99i ,https://twitter.com/BarackObama/status/635834528947412992,604,1212,,,Read why it's so important to stay informed and join the conversation on the .,[],['IranDeal']
1453,2015-08-24 11:05:00,https://twitter.com/BarackObama,Find out how one young organizer is turning her outrage on the gender wage gap into action. http://ofa.bo/p9Jf ,https://twitter.com/BarackObama/status/635875548175056897,317,773,,,Find out how one young organizer is turning her outrage on the gender wage gap into action.,[],[]
1452,2015-08-24 14:01:00,https://twitter.com/BarackObama,Investing in renewable energy helps fight climate change—and creates jobs. #ActOnClimatepic.twitter.com/AnCmecZuV1,https://twitter.com/BarackObama/status/635919932371374080,899,1509,https://pbs.twimg.com/media/CNM9zwQUcAAtnRH.png,,Investing in renewable energy helps fight climate change—and creates jobs. .twitter.com/AnCmecZuV1,[],['ActOnClimatepic']
1451,2015-08-24 15:11:00,https://twitter.com/BarackObama,President Obama is announcing a plan to make it easier and cheaper for homeowners to #SwitchToClean energy: http://ofa.bo/t9BI ,https://twitter.com/BarackObama/status/635937378633412608,659,1354,,,President Obama is announcing a plan to make it easier and cheaper for homeowners to energy:,[],['SwitchToClean']
1450,2015-08-24 16:15:00,https://twitter.com/BarackObama,Tune in at 8 p.m. ET to watch President Obama speak at the National Clean Energy Summit in Las Vegas: http://ofa.bo/d53m  #NCES8,https://twitter.com/BarackObama/status/635953643854950400,321,731,,,Tune in at 8 p.m. ET to watch President Obama speak at the National Clean Energy Summit in Las Vegas:,[],['NCES8']
1449,2015-08-24 17:13:00,https://twitter.com/BarackObama,LIVE: President Obama is speaking at the National Clean Energy Summit. http://ofa.bo/f9Fm  #NCES8,https://twitter.com/BarackObama/status/635968094448521216,412,969,,,LIVE: President Obama is speaking at the National Clean Energy Summit.,[],['NCES8']
1448,2015-08-25 08:26:00,https://twitter.com/BarackObama,Want to join the conversation on the #IranDeal? Add your name to get more information. http://ofa.bo/h9La ,https://twitter.com/BarackObama/status/636198057772625920,367,907,,,Want to join the conversation on the ? Add your name to get more information.,[],['IranDeal']
1447,2015-08-25 10:27:00,https://twitter.com/BarackObama,These fellows are fighting for progress by building new digital organizing skills. Read more: http://ofa.bo/g9DM ,https://twitter.com/BarackObama/status/636228536164970496,336,822,,,These fellows are fighting for progress by building new digital organizing skills. Read more:,[],[]
1446,2015-08-25 12:07:00,https://twitter.com/BarackObama,Thanks @NatlParkService for keeping our lands and waters beautiful for 99 years—and counting. #FindYourParkpic.twitter.com/pJihAhHnVG,https://twitter.com/BarackObama/status/636253545876951040,1418,3739,https://pbs.twimg.com/media/CNRtOnOUAAAxaTA.jpg,,Thanks for keeping our lands and waters beautiful for 99 years—and counting. .twitter.com/pJihAhHnVG,['NatlParkService'],['FindYourParkpic']
1445,2015-08-25 15:23:00,https://twitter.com/BarackObama,No challenge poses a greater threat to our future than climate change. —President Obama http://ofa.bo/g9DR  #ActOnClimate,https://twitter.com/BarackObama/status/636302828764401664,1066,1839,,,No challenge poses a greater threat to our future than climate change. —President Obama,[],['ActOnClimate']
1444,2015-08-26 13:35:00,https://twitter.com/BarackObama,The fight for equality is not over. #WomensEqualityDaypic.twitter.com/NBkDlgFYpc,https://twitter.com/BarackObama/status/636638013871656960,3020,4245,https://pbs.twimg.com/media/CNXK5mwUEAArefK.png,,The fight for equality is not over. .twitter.com/NBkDlgFYpc,[],['WomensEqualityDaypic']
1443,2015-08-26 15:13:00,https://twitter.com/BarackObama,This #WomensEqualityDay say you'll continue the fight for progress. http://ofa.bo/h9MJ pic.twitter.com/AmSm4f9r1W,https://twitter.com/BarackObama/status/636662837742465024,3225,4997,,,This say you'll continue the fight for progress. pic.twitter.com/AmSm4f9r1W,[],['WomensEqualityDay']
1442,2015-08-27 07:52:00,https://twitter.com/BarackObama,One organizer is sharing her story about continuing the fight for women’s rights: http://ofa.bo/r9Fo ,https://twitter.com/BarackObama/status/636914157376290817,443,1085,,,One organizer is sharing her story about continuing the fight for women’s rights:,[],[]
1441,2015-08-27 09:10:00,https://twitter.com/BarackObama,Meet Alexa—an @OFA supporter who knows there's no better time to fight for progress than now.http://ofa.bo/g9E8 ,https://twitter.com/BarackObama/status/636933773477593089,229,721,,,Meet Alexa—an supporter who knows there's no better time to fight for progress than now.,['OFA'],[]
1440,2015-08-27 11:11:00,https://twitter.com/BarackObama,Add your name if you believe that when women succeed America succeeds: http://ofa.bo/a578  #StandWithWomen,https://twitter.com/BarackObama/status/636964294324715524,959,2049,,,Add your name if you believe that when women succeed America succeeds:,[],['StandWithWomen']
1439,2015-08-27 12:58:00,https://twitter.com/BarackObama,Tune in at 4:55 p.m. ET to watch President Obama discuss #Katrina10 and the rebirth of New Orleans. http://ofa.bo/p9KR ,https://twitter.com/BarackObama/status/636991259853217792,331,786,,,Tune in at 4:55 p.m. ET to watch President Obama discuss and the rebirth of New Orleans.,[],['Katrina10']
1438,2015-08-27 14:02:00,https://twitter.com/BarackObama,LIVE: President Obama is speaking about the rebuilding of New Orleans ten years after Hurricane Katrina. http://ofa.bo/f9GX  #Katrina10,https://twitter.com/BarackObama/status/637007175844364288,517,1105,,,LIVE: President Obama is speaking about the rebuilding of New Orleans ten years after Hurricane Katrina.,[],['Katrina10']
1437,2015-08-28 09:46:00,https://twitter.com/BarackObama,Add your name—because in 2015 equal pay for equal work shouldn't be controversial. http://ofa.bo/f9Gj  #StandWithWomen,https://twitter.com/BarackObama/status/637305175678390272,1100,2086,,,Add your name—because in 2015 equal pay for equal work shouldn't be controversial.,[],['StandWithWomen']
1436,2015-08-28 11:59:00,https://twitter.com/BarackObama,These professional fellows learned skills that will help them keep fighting for the issues that matter. http://ofa.bo/p9Kc ,https://twitter.com/BarackObama/status/637338618462253056,377,1022,,,These professional fellows learned skills that will help them keep fighting for the issues that matter.,[],[]
1435,2015-08-28 13:55:00,https://twitter.com/BarackObama,Read @AmbassadorPower's thoughts on why it's vital for Congress to stand by the #IranDeal.http://ofa.bo/r9GC ,https://twitter.com/BarackObama/status/637367969857732608,406,934,,,Read 's thoughts on why it's vital for Congress to stand by the .,['AmbassadorPower'],['IranDeal']
1434,2015-08-29 08:12:00,https://twitter.com/BarackObama,In the weekly address President Obama discusses his upcoming trip to Alaska and pledges to #ActOnClimate.http://ofa.bo/h9Mk ,https://twitter.com/BarackObama/status/637643871342624768,496,1483,,,In the weekly address President Obama discusses his upcoming trip to Alaska and pledges to .,[],['ActOnClimate']
1433,2015-08-29 09:34:00,https://twitter.com/BarackObama,As long as I’m President America will lead the world to meet the threat of climate change. —President Obamahttp://ofa.bo/h9Mk ,https://twitter.com/BarackObama/status/637664706996604929,2117,5203,,,As long as I’m President America will lead the world to meet the threat of climate change. —President Obama,[],[]
1432,2015-08-31 09:27:00,https://twitter.com/BarackObama,Find out how @OFA is giving organizers around the country the training and management skills they need to succeed. http://ofa.bo/d55C ,https://twitter.com/BarackObama/status/638387580778582018,292,834,,,Find out how is giving organizers around the country the training and management skills they need to succeed.,['OFA'],[]
1431,2015-08-31 12:37:00,https://twitter.com/BarackObama,Read what former U.S. Secretary of State @Madeleine Albright has to say about the #IranDeal.http://ofa.bo/c53K ,https://twitter.com/BarackObama/status/638435417964937216,544,1017,,,Read what former U.S. Secretary of State Albright has to say about the .,['Madeleine'],['IranDeal']
1430,2015-08-31 14:21:00,https://twitter.com/BarackObama,It's official: Mount McKinley is now Denali. http://ofa.bo/g9FF pic.twitter.com/NdnYDb4YE9,https://twitter.com/BarackObama/status/638461621694676992,2607,6143,https://pbs.twimg.com/media/CNxFdgNUcAA98kv.jpg,,It's official: Mount McKinley is now Denali. pic.twitter.com/NdnYDb4YE9,[],[]
1429,2015-09-01 08:18:00,https://twitter.com/BarackObama,Make your voice heard on updating overtime rules before Friday's deadline: http://ofa.bo/g9FY  #FixOvertimepic.twitter.com/iVGfgVV2Ho,https://twitter.com/BarackObama/status/638732575373139968,566,1406,https://pbs.twimg.com/media/CN075IOUkAAGLup.png,,Make your voice heard on updating overtime rules before Friday's deadline: .twitter.com/iVGfgVV2Ho,[],['FixOvertimepic']
1428,2015-09-01 09:32:00,https://twitter.com/BarackObama,Get a behind-the-scenes look at President Obama's trip to Alaska—the front lines in the fight against climate change.http://www.snappytv.com/tc/784964 ,https://twitter.com/BarackObama/status/638751327640809472,1213,2797,,,Get a behind-the-scenes look at President Obama's trip to Alaska—the front lines in the fight against climate change.,[],[]
1427,2015-09-01 12:52:00,https://twitter.com/BarackObama,"“Climate change is no longer some far-off problem; it is happening here it is happening now."" —President Obama http://ofa.bo/i9Gb ",https://twitter.com/BarackObama/status/638801672874131456,1583,2231,,,"“Climate change is no longer some far-off problem; it is happening here it is happening now."" —President Obama",[],[]
1426,2015-09-02 08:42:00,https://twitter.com/BarackObama,Few things can have as negative an impact on our economy as climate change. —President Obama #ActOnClimate http://snpy.tv/1JI9CTs ,https://twitter.com/BarackObama/status/639101201661845504,1094,1879,,,Few things can have as negative an impact on our economy as climate change. —President Obama,[],['ActOnClimate']
1425,2015-09-02 10:36:00,https://twitter.com/BarackObama,President Obama is highlighting the effects of climate climate during his trip to Alaska. Check it out:http://ofa.bo/b5AL ,https://twitter.com/BarackObama/status/639129833713201152,764,1702,,,President Obama is highlighting the effects of climate climate during his trip to Alaska. Check it out:,[],[]
1424,2015-09-02 14:13:00,https://twitter.com/BarackObama,Read how the Obama administration is fighting to restore workers' rights for millions of hard-working Americans.http://ofa.bo/s9Gb ,https://twitter.com/BarackObama/status/639184488598126592,466,1222,,,Read how the Obama administration is fighting to restore workers' rights for millions of hard-working Americans.,[],[]
1423,2015-09-03 08:36:00,https://twitter.com/BarackObama,Read why it's crucial to #FixOvertime protections for millions of working families.http://ofa.bo/h9OC ,https://twitter.com/BarackObama/status/639462050691813376,393,946,,,Read why it's crucial to protections for millions of working families.,[],['FixOvertime']
1422,2015-09-03 10:42:00,https://twitter.com/BarackObama,Tomorrow is the last day—add your name if you agree it's time to #FixOvertime for millions of middle-class families: http://ofa.bo/h9OD ,https://twitter.com/BarackObama/status/639493796133081088,515,1223,,,Tomorrow is the last day—add your name if you agree it's time to for millions of middle-class families:,[],['FixOvertime']
1421,2015-09-03 14:41:00,https://twitter.com/BarackObama,Under the #IranDeal Iran can't build a secret nuclear weapon. Learn more:http://ofa.bo/e52X ,https://twitter.com/BarackObama/status/639553864006430721,1364,1960,,,Under the Iran can't build a secret nuclear weapon. Learn more:,[],['IranDeal']
1420,2015-09-04 07:24:00,https://twitter.com/BarackObama,The economy added 173000 jobs in August—a record-breaking 66 consecutive months of private-sector job growth.,https://twitter.com/BarackObama/status/639806230110842881,1294,2704,,,The economy added 173000 jobs in August—a record-breaking 66 consecutive months of private-sector job growth.,[],[]
1419,2015-09-04 10:00:00,https://twitter.com/BarackObama,Higher wages 173000 jobs added and a dropping unemployment rate are all good news—but there's more work to do.http://ofa.bo/f9IH ,https://twitter.com/BarackObama/status/639845420458508288,632,1598,,,Higher wages 173000 jobs added and a dropping unemployment rate are all good news—but there's more work to do.,[],[]
